-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1986 through 12/31/2005 
Location: Latitude  32.8279   Longitude -117.1826 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 583.82 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_LW_DWN,T2M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M,PS,PRECTOTCORR
1997,8,31,362.1,24.12,32.38,17.25,5.67,2.63,94.48,0.02
1997,9,1,379.4,26.33,34.01,19.09,2.77,1.56,94.55,1.89
1997,9,2,393.7,26.78,33.75,21.05,5.03,2.75,94.89,2.16
1997,9,3,394.6,26.51,33.26,22.44,4.56,2.41,94.99,0.68
1997,9,4,388.3,28.4,36.16,22.96,4.57,2.18,94.77,0.0
1997,9,5,374.6,26.9,34.6,20.87,5.45,2.52,94.66,0.04
1997,9,6,396.4,25.08,33.26,19.08,5.23,2.77,94.72,0.54
1997,9,7,379.9,26.19,35.61,18.64,5.08,2.84,94.63,0.06
1997,9,8,364.2,27.82,36.55,20.1,4.62,2.2,94.48,0.07
1997,9,9,366.2,28.3,37.05,21.62,5.33,2.33,94.53,0.03
1997,9,10,370.2,27.51,36.34,21.46,6.05,3.0,94.47,0.09
1997,9,11,389.7,21.86,28.33,15.52,6.14,3.87,94.29,0.0
1997,9,12,414.8,19.82,29.15,13.37,5.4,2.57,94.24,0.0
1997,9,13,378.0,21.1,29.66,13.09,6.83,3.02,94.43,0.0
1997,9,14,411.8,24.67,31.29,18.87,6.03,2.17,94.72,0.98
1997,9,15,419.8,21.93,23.97,19.9,4.26,2.59,94.85,1.04
1997,9,16,399.3,24.94,32.24,18.42,4.81,2.13,94.65,0.02
1997,9,17,381.5,25.65,31.74,20.79,6.38,3.05,94.53,0.0
1997,9,18,362.5,24.01,31.13,18.81,6.63,3.52,94.42,0.0
1997,9,19,359.1,21.78,29.08,16.9,6.45,3.88,94.46,0.0
1997,9,20,343.7,20.54,28.54,15.07,5.07,3.22,94.48,0.0
1997,9,21,353.2,22.85,32.67,14.97,4.89,2.48,94.37,0.0
1997,9,22,359.3,25.3,34.34,16.65,2.13,1.22,94.37,0.0
1997,9,23,367.0,26.84,34.53,19.46,4.8,2.98,94.3,0.0
1997,9,24,407.4,25.16,31.79,21.1,6.77,4.63,94.17,18.11
1997,9,25,416.8,22.08,25.95,19.21,10.45,6.98,94.02,21.93
1997,9,26,378.0,21.17,26.48,17.62,4.5,3.48,94.91,0.37
1997,9,27,375.2,23.47,32.32,16.33,3.27,2.16,94.56,0.0
1997,9,28,363.3,26.21,33.69,19.65,2.83,1.62,94.35,0.0
1997,9,29,389.4,24.15,31.92,18.12,3.05,1.59,94.56,0.0
1997,9,30,396.8,23.87,32.75,17.2,2.67,1.79,94.65,0.0
1997,10,1,381.3,22.41,29.95,17.41,4.94,2.69,94.61,0.0
1997,10,2,392.0,19.69,25.06,16.54,5.71,3.72,94.5,0.02
1997,10,3,355.7,20.59,28.99,15.7,3.37,2.21,94.47,0.0
1997,10,4,371.1,20.62,28.87,15.19,5.12,2.81,94.65,0.0
1997,10,5,395.9,19.63,27.83,14.3,4.85,2.68,94.5,0.03
1997,10,6,386.9,15.82,20.01,12.85,7.87,5.39,94.19,0.57
1997,10,7,362.7,14.3,17.81,12.54,8.44,6.48,94.23,0.25
1997,10,8,337.3,16.66,23.55,11.37,2.45,1.29,94.61,0.01
1997,10,9,343.1,18.87,28.09,13.48,3.62,2.23,94.58,0.07
1997,10,10,349.5,16.12,22.1,12.8,8.22,5.39,94.53,1.68
1997,10,11,333.7,13.55,18.26,9.7,8.68,6.38,94.6,2.02
1997,10,12,324.5,14.42,22.29,7.54,6.35,3.36,95.03,0.0
1997,10,13,326.1,16.21,24.53,10.05,10.37,6.24,95.16,0.0
1997,10,14,328.4,19.55,28.64,13.15,9.32,6.06,95.06,0.0
1997,10,15,327.7,20.91,29.4,13.86,7.99,4.88,95.09,0.0
1997,10,16,330.9,21.64,29.55,14.37,6.78,4.2,94.99,0.0
1997,10,17,334.3,21.83,30.66,14.65,5.35,2.42,94.84,0.0
1997,10,18,327.3,19.69,28.08,13.9,4.65,1.75,94.86,0.0
1997,10,19,367.2,15.99,24.44,10.79,4.91,2.42,94.94,0.0
1997,10,20,383.4,14.59,19.92,11.51,6.01,4.09,94.99,0.0
1997,10,21,353.7,14.67,21.55,11.04,3.61,2.99,94.87,0.96
1997,10,22,366.1,16.59,25.44,11.07,3.27,2.31,94.82,0.14
1997,10,23,392.3,14.39,18.76,11.9,6.96,4.84,94.73,0.05
1997,10,24,373.4,14.58,20.19,9.37,6.62,4.34,94.41,0.02
1997,10,25,321.1,13.32,21.42,7.03,6.71,4.1,94.83,0.0
1997,10,26,330.3,13.94,21.43,7.48,6.4,3.95,94.97,0.0
1997,10,27,349.2,14.62,21.48,9.67,4.07,2.83,94.73,0.0
1997,10,28,343.3,15.24,23.05,9.28,2.27,1.72,94.83,0.0
1997,10,29,338.2,15.87,24.1,10.98,4.11,2.22,95.08,0.0
1997,10,30,332.4,19.08,27.98,11.53,2.91,1.48,95.15,0.0
1997,10,31,329.8,21.39,30.04,14.42,2.21,1.54,95.03,0.0
1997,11,1,330.2,23.53,32.01,17.21,5.67,2.81,95.0,0.0
1997,11,2,320.8,21.87,29.49,15.26,7.95,4.14,95.05,0.0
1997,11,3,344.4,21.62,30.89,15.36,5.95,2.57,95.03,0.0
1997,11,4,359.2,20.99,28.89,16.5,3.72,1.66,95.01,0.0
1997,11,5,329.4,20.36,28.4,15.28,1.98,1.25,94.91,0.0
1997,11,6,321.4,19.65,28.24,14.13,3.94,1.49,94.82,0.01
1997,11,7,354.8,16.05,22.89,12.16,4.76,2.83,94.91,0.0
1997,11,8,355.5,14.34,20.25,10.65,4.85,3.52,94.64,0.0
1997,11,9,366.2,15.26,24.01,8.55,3.07,2.01,94.46,0.0
1997,11,10,378.9,13.21,14.94,10.98,6.44,3.93,94.2,7.41
1997,11,11,369.4,12.51,16.32,10.41,6.39,3.88,94.04,0.33
1997,11,12,356.2,12.01,15.8,9.82,4.41,2.63,93.95,4.68
1997,11,13,359.5,12.44,14.37,10.76,8.48,5.17,94.26,6.49
1997,11,14,319.3,12.14,15.93,10.19,7.77,5.69,94.75,0.24
1997,11,15,325.6,12.66,18.3,9.51,4.48,2.52,95.36,0.04
1997,11,16,348.9,11.55,17.55,7.51,3.41,2.59,95.45,0.01
1997,11,17,322.1,11.95,19.92,7.51,4.16,2.6,95.39,0.0
1997,11,18,322.3,13.15,21.49,6.48,5.12,2.92,95.35,0.0
1997,11,19,353.6,13.9,20.69,8.69,6.3,3.36,95.29,0.06
1997,11,20,359.0,14.6,20.4,11.34,3.62,2.87,95.06,0.16
1997,11,21,346.6,15.99,23.35,11.4,3.08,1.98,94.75,0.0
1997,11,22,344.2,14.86,21.3,10.27,8.38,4.72,94.78,0.0
1997,11,23,342.9,15.62,23.78,10.76,3.6,2.49,94.93,0.0
1997,11,24,377.8,14.76,20.52,11.67,3.15,1.77,95.11,0.0
1997,11,25,356.4,16.17,22.86,11.76,4.84,2.41,94.82,0.68
1997,11,26,359.2,12.59,15.32,10.03,11.84,6.97,94.29,16.69
1997,11,27,333.6,10.69,15.72,7.12,6.15,3.8,94.47,5.04
1997,11,28,312.4,11.98,19.26,6.86,2.7,1.74,94.82,0.0
1997,11,29,344.0,12.4,18.38,8.69,4.54,2.26,94.82,1.25
1997,11,30,370.6,10.77,13.96,8.82,5.7,3.15,94.3,5.2
1997,12,1,326.4,10.76,15.33,7.82,4.27,2.79,94.05,0.62
1997,12,2,319.8,12.3,17.8,9.3,3.3,2.33,94.52,0.12
1997,12,3,318.5,11.44,17.83,6.78,5.94,3.26,95.01,0.0
1997,12,4,324.1,10.34,17.83,5.04,5.94,3.71,94.81,0.07
1997,12,5,372.1,12.23,18.6,7.58,5.95,3.96,94.54,0.25
1997,12,6,364.8,12.67,15.31,10.49,6.79,4.9,94.03,24.19
1997,12,7,344.5,12.82,16.45,10.49,8.27,4.77,94.32,13.85
1997,12,8,320.4,9.65,12.3,6.62,9.23,7.47,94.84,6.43
1997,12,9,287.6,7.58,15.08,2.83,4.66,3.53,95.3,0.0
1997,12,10,267.1,5.57,12.34,0.95,9.33,5.62,95.74,0.35
1997,12,11,279.9,6.76,11.69,3.55,12.99,8.68,95.92,0.0
1997,12,12,284.3,6.69,13.43,2.99,9.56,6.62,96.07,0.02
1997,12,13,323.7,7.91,15.37,2.53,8.28,5.91,95.8,0.01
1997,12,14,314.6,9.3,16.62,3.83,6.51,3.71,95.47,0.01
1997,12,15,334.2,10.45,17.83,5.95,3.73,2.57,95.19,0.0
1997,12,16,318.4,11.64,17.83,7.55,3.04,2.34,95.29,0.0
1997,12,17,310.1,12.15,19.24,8.9,4.02,2.35,95.0,0.02
1997,12,18,371.2,10.65,14.2,7.82,5.27,3.66,94.33,3.17
1997,12,19,308.5,10.57,17.69,6.37,6.98,4.06,94.38,0.73
1997,12,20,311.8,10.32,16.05,5.98,4.57,2.39,94.68,0.08
1997,12,21,357.1,7.42,9.41,5.15,7.59,4.66,93.83,8.32
1997,12,22,299.7,6.94,12.49,3.44,5.53,3.78,93.93,2.11
1997,12,23,294.2,8.32,15.1,4.72,4.91,2.72,94.92,0.16
1997,12,24,292.8,6.69,13.08,2.05,4.46,2.52,94.53,0.19
1997,12,25,285.0,4.15,11.15,0.01,4.94,3.79,95.01,0.2
1997,12,26,286.8,4.94,12.22,-0.0,6.53,4.14,95.83,0.14
1997,12,27,292.8,7.84,15.61,1.08,5.87,3.27,95.74,0.0
1997,12,28,354.7,9.37,15.37,5.4,11.5,6.41,95.64,0.0
1997,12,29,353.8,10.87,17.67,6.55,7.95,4.91,95.23,0.0
1997,12,30,365.3,14.12,21.08,10.17,5.56,3.44,94.96,0.04
1997,12,31,342.1,14.22,21.17,9.42,6.37,3.27,95.12,0.06
1998,1,1,305.5,13.93,22.3,9.47,3.72,2.61,94.84,0.02
1998,1,2,355.9,11.37,14.6,9.09,6.77,4.27,94.59,2.35
1998,1,3,361.5,11.19,14.81,9.34,4.91,2.87,94.55,5.59
1998,1,4,336.0,10.03,14.15,5.48,7.93,4.73,94.66,4.5
1998,1,5,294.4,7.87,14.27,2.55,3.74,2.11,94.94,0.0
1998,1,6,279.1,9.19,15.93,4.97,2.24,1.79,95.29,0.63
1998,1,7,339.3,10.74,17.33,6.48,2.3,1.41,95.04,0.01
1998,1,8,356.0,11.06,17.04,7.14,2.84,1.8,94.76,2.58
1998,1,9,367.0,11.54,14.28,9.71,7.2,4.0,94.66,21.81
1998,1,10,329.2,11.26,13.51,9.85,6.23,4.5,94.92,15.78
1998,1,11,330.3,10.73,15.4,8.25,3.59,2.53,95.14,1.45
1998,1,12,357.2,11.24,16.12,8.4,5.64,3.68,95.09,0.33
1998,1,13,327.7,11.18,15.75,8.65,4.05,3.1,95.19,1.11
1998,1,14,301.6,10.65,17.54,5.77,2.84,2.04,95.42,0.15
1998,1,15,363.2,11.3,16.13,6.82,5.8,3.74,95.16,2.05
1998,1,16,341.9,13.41,18.75,10.3,3.59,2.16,95.01,1.65
1998,1,17,337.9,13.72,21.23,8.58,2.66,1.66,95.18,0.14
1998,1,18,361.2,11.95,20.03,7.09,5.4,3.67,95.02,0.15
1998,1,19,341.2,10.23,12.34,8.04,7.4,5.87,94.7,2.44
1998,1,20,339.8,9.48,13.56,7.51,4.27,2.8,94.51,0.14
1998,1,21,318.5,9.91,15.82,6.25,2.65,1.63,94.74,0.0
1998,1,22,304.2,10.75,17.55,5.87,2.88,1.81,95.02,0.07
1998,1,23,306.1,11.47,19.23,6.65,2.86,2.23,95.03,0.23
1998,1,24,301.7,11.43,19.87,5.89,3.52,2.48,94.92,0.0
1998,1,25,293.9,14.05,22.58,7.66,3.41,2.34,95.12,0.0
1998,1,26,327.1,13.67,22.37,7.73,4.21,2.45,95.18,0.0
1998,1,27,321.4,13.03,20.69,8.68,3.37,1.59,94.87,0.12
1998,1,28,307.8,12.3,20.32,6.91,3.25,1.97,94.83,1.88
1998,1,29,344.0,10.01,13.6,8.05,8.47,4.92,94.86,7.22
1998,1,30,314.7,11.57,18.8,6.94,4.07,1.8,94.77,0.06
1998,1,31,347.3,9.28,13.81,6.9,5.26,2.28,94.5,0.97
1998,2,1,310.3,10.26,16.56,5.87,4.87,2.23,94.62,1.72
1998,2,2,344.4,11.09,17.18,6.79,5.27,3.17,94.44,3.47
1998,2,3,336.1,9.77,12.79,7.69,10.3,7.62,93.12,35.27
1998,2,4,318.7,8.95,10.85,7.66,9.95,7.19,94.17,9.98
1998,2,5,312.6,10.35,15.85,7.13,3.32,1.92,94.92,4.78
1998,2,6,341.1,9.2,13.19,4.72,10.21,6.02,94.72,15.17
1998,2,7,331.4,10.14,12.79,8.05,7.95,5.23,95.02,16.98
1998,2,8,336.5,10.78,12.5,9.09,8.29,5.95,94.96,21.89
1998,2,9,303.0,9.25,13.4,7.22,7.38,4.98,94.97,9.26
1998,2,10,318.7,10.37,16.48,6.51,3.06,1.86,95.43,0.0
1998,2,11,329.2,10.37,15.76,6.18,5.16,3.27,95.28,0.05
1998,2,12,317.0,10.73,15.55,6.72,2.79,2.05,95.08,0.56
1998,2,13,348.3,11.17,17.01,7.83,4.72,2.53,94.75,4.71
1998,2,14,345.8,10.09,12.4,8.4,11.2,6.42,94.42,40.88
1998,2,15,315.7,7.87,10.44,4.58,8.51,6.47,94.11,13.84
1998,2,16,316.5,8.49,13.98,4.1,6.48,4.02,94.38,1.84
1998,2,17,314.5,7.63,9.75,5.25,8.37,5.86,94.09,21.7
1998,2,18,307.3,9.59,16.21,4.99,4.39,2.31,95.06,0.05
1998,2,19,336.2,9.26,12.09,7.66,5.09,2.34,95.12,4.27
1998,2,20,305.1,7.85,10.58,5.01,8.3,5.88,94.54,6.19
1998,2,21,338.2,9.01,13.8,5.57,6.0,4.0,95.02,0.66
1998,2,22,353.3,10.49,12.85,7.65,7.55,5.31,95.01,12.05
1998,2,23,356.4,11.6,15.05,10.07,9.81,6.41,94.59,16.7
1998,2,24,319.4,8.35,10.31,7.37,9.19,6.47,94.08,18.47
1998,2,25,297.9,8.71,13.71,5.06,7.16,4.6,94.69,0.15
1998,2,26,315.1,9.53,14.54,5.88,6.38,3.63,94.69,0.01
1998,2,27,295.1,10.62,17.1,6.28,2.95,2.02,94.91,0.0
1998,2,28,301.3,10.47,16.53,4.36,6.85,3.48,95.26,0.0
1998,3,1,297.0,12.59,19.57,7.46,2.61,2.03,95.08,0.02
1998,3,2,323.3,11.98,19.45,7.61,3.5,1.65,94.72,0.02
1998,3,3,342.0,10.4,16.43,6.57,5.86,3.7,94.52,0.08
1998,3,4,329.2,10.46,14.7,7.94,5.01,3.57,94.35,0.15
1998,3,5,341.7,9.98,14.76,6.68,6.73,4.11,94.35,0.34
1998,3,6,331.7,8.96,11.15,6.51,10.09,8.13,94.28,6.03
1998,3,7,288.2,8.84,15.85,2.73,4.96,2.95,94.82,0.0
1998,3,8,304.1,10.63,17.55,5.79,3.68,2.27,95.1,0.0
1998,3,9,334.4,12.34,19.3,5.8,5.82,3.36,95.18,0.0
1998,3,10,293.0,13.63,20.33,7.42,5.86,3.36,95.14,0.0
1998,3,11,294.2,16.14,22.74,9.48,4.15,2.49,94.94,0.0
1998,3,12,314.6,14.87,22.33,9.58,5.7,2.79,94.84,0.36
1998,3,13,352.6,11.63,16.21,9.12,6.04,4.09,94.6,2.14
1998,3,14,331.4,10.13,13.83,8.31,3.88,2.67,94.54,4.69
1998,3,15,357.0,13.23,21.18,7.7,5.12,2.2,94.74,0.14
1998,3,16,367.8,11.58,16.08,9.15,4.4,2.96,94.49,0.55
1998,3,17,342.3,13.01,19.15,9.8,4.69,3.4,94.41,0.2
1998,3,18,340.7,13.65,20.17,9.72,4.2,2.72,94.67,0.18
1998,3,19,321.6,13.64,21.17,7.98,3.66,2.35,94.86,0.0
1998,3,20,354.5,13.46,21.12,7.65,5.66,3.55,94.72,0.0
1998,3,21,340.2,13.92,22.31,8.26,4.69,2.87,94.92,0.0
1998,3,22,318.6,16.76,25.48,10.14,3.79,2.47,95.03,0.0
1998,3,23,309.2,17.28,25.33,11.87,4.25,2.7,94.84,0.0
1998,3,24,351.0,14.73,22.45,10.24,5.52,3.27,94.49,1.36
1998,3,25,362.5,10.73,13.19,8.36,9.71,6.19,94.15,19.21
1998,3,26,348.2,10.33,12.44,8.62,8.66,6.51,94.51,11.81
1998,3,27,346.5,9.76,11.69,8.55,8.41,6.04,94.8,12.54
1998,3,28,342.7,7.69,9.2,5.55,12.73,9.8,94.04,22.28
1998,3,29,337.7,5.65,8.33,4.08,8.05,5.0,94.15,9.38
1998,3,30,301.0,8.44,14.78,3.65,5.33,2.46,94.79,2.87
1998,3,31,333.3,8.4,14.09,3.76,7.27,4.3,94.57,5.15
1998,4,1,330.2,7.08,9.71,4.84,7.83,5.83,94.44,8.5
1998,4,2,308.3,9.51,14.83,5.99,5.02,3.15,95.17,1.32
1998,4,3,315.1,9.57,15.62,5.23,7.5,4.21,94.98,0.94
1998,4,4,317.6,8.8,13.07,4.71,6.16,4.46,94.8,0.8
1998,4,5,298.0,9.33,14.44,5.73,6.3,3.93,94.59,1.58
1998,4,6,311.3,9.14,12.48,7.51,9.77,7.23,94.74,3.26
1998,4,7,306.7,9.3,12.42,7.51,7.9,5.84,95.0,2.51
1998,4,8,301.1,11.09,18.05,6.33,5.27,2.82,95.24,0.03
1998,4,9,302.2,12.14,20.28,5.43,4.59,2.73,95.09,0.53
1998,4,10,305.8,12.29,20.36,6.18,4.95,2.9,94.61,1.36
1998,4,11,352.0,9.9,13.37,6.58,12.48,7.41,94.05,16.46
1998,4,12,316.1,9.44,12.76,6.58,9.23,7.16,94.75,2.3
1998,4,13,330.6,8.87,12.86,5.9,8.04,6.28,95.01,3.25
1998,4,14,325.9,8.62,12.24,6.48,7.56,5.77,94.84,3.05
1998,4,15,322.5,8.33,12.07,5.61,7.79,5.71,94.84,6.63
1998,4,16,316.0,10.39,17.97,5.05,5.64,2.73,95.04,0.0
1998,4,17,304.9,12.51,20.66,6.11,5.16,2.77,95.21,0.01
1998,4,18,305.2,15.35,23.81,7.9,2.98,2.05,95.1,0.08
1998,4,19,308.1,17.28,25.76,11.4,4.22,2.3,94.88,0.0
1998,4,20,322.6,19.06,27.44,11.58,4.05,2.27,94.79,0.01
1998,4,21,345.2,20.4,28.24,14.28,5.34,2.87,94.81,0.0
1998,4,22,373.5,16.63,24.02,9.53,5.5,2.6,94.75,0.0
1998,4,23,357.8,12.73,17.37,8.87,7.13,4.97,94.79,0.09
1998,4,24,330.8,12.2,16.5,9.34,6.92,6.02,94.75,0.22
1998,4,25,341.8,11.98,16.58,9.09,6.64,4.82,94.62,0.22
1998,4,26,307.0,14.14,21.72,7.7,4.87,2.77,94.88,0.0
1998,4,27,304.6,17.4,25.98,10.72,4.16,2.37,94.86,0.0
1998,4,28,338.3,19.12,27.39,13.5,4.3,1.87,94.69,0.0
1998,4,29,331.9,19.64,28.4,13.38,4.02,1.88,94.73,0.01
1998,4,30,341.8,15.73,23.65,9.74,6.21,3.27,94.81,0.0
1998,5,1,313.4,13.3,20.19,8.23,5.52,3.51,94.75,0.03
1998,5,2,351.9,15.13,21.19,10.04,6.35,4.02,94.68,0.26
1998,5,3,329.4,14.96,20.17,11.83,6.36,4.36,94.93,1.11
1998,5,4,340.8,14.99,19.8,11.32,6.27,4.48,94.87,3.74
1998,5,5,346.5,13.77,16.33,11.58,7.77,5.48,94.76,9.72
1998,5,6,318.9,13.49,17.69,10.66,6.16,4.3,94.89,1.14
1998,5,7,319.7,13.21,18.17,10.25,6.0,4.32,94.76,0.83
1998,5,8,360.2,13.07,16.91,10.83,5.8,5.2,94.75,0.31
1998,5,9,358.7,12.66,17.12,9.74,5.94,4.84,94.72,0.1
1998,5,10,307.3,11.83,17.24,8.28,6.45,5.1,94.82,0.08
1998,5,11,328.8,10.48,14.19,8.37,7.38,5.79,94.57,3.62
1998,5,12,348.2,10.77,14.84,8.08,10.02,7.2,94.24,19.11
1998,5,13,313.9,10.27,13.63,8.03,6.9,5.17,94.6,3.77
1998,5,14,307.5,11.95,17.58,8.02,5.68,3.91,95.06,0.15
1998,5,15,310.7,14.37,21.96,8.5,4.95,3.12,95.01,0.02
1998,5,16,327.0,13.06,18.51,9.12,6.55,4.21,94.82,0.01
1998,5,17,303.0,14.57,23.5,6.99,5.54,3.5,94.77,0.0
1998,5,18,304.1,15.55,24.01,8.9,5.39,2.93,94.73,0.06
1998,5,19,321.1,14.4,20.26,9.64,6.11,3.71,94.82,0.0
1998,5,20,346.1,13.05,18.19,9.43,7.1,4.76,94.91,0.0
1998,5,21,325.3,12.91,19.37,7.4,6.4,4.53,94.94,0.0
1998,5,22,322.4,13.92,20.51,8.91,5.46,4.15,94.71,0.0
1998,5,23,353.9,14.42,20.89,10.24,6.34,4.22,94.79,0.04
1998,5,24,350.9,15.55,22.93,10.87,5.82,4.22,94.83,0.12
1998,5,25,367.6,13.83,18.61,11.03,7.27,5.39,94.71,1.32
1998,5,26,332.0,11.62,15.58,8.22,7.52,6.5,94.69,0.71
1998,5,27,312.4,13.33,20.49,7.95,5.68,4.17,94.85,0.05
1998,5,28,325.3,14.69,21.44,8.52,6.41,4.39,94.99,0.0
1998,5,29,356.4,13.61,17.25,10.17,5.67,4.45,95.04,0.01
1998,5,30,331.0,13.83,20.17,8.09,5.23,3.19,94.87,0.0
1998,5,31,355.9,14.68,21.33,9.55,4.67,2.88,94.98,0.0
1998,6,1,316.7,16.15,23.56,9.47,5.35,3.73,94.95,0.0
1998,6,2,327.2,15.31,21.25,10.49,6.56,5.11,94.89,0.01
1998,6,3,336.6,13.54,16.73,11.12,7.98,6.46,94.86,0.09
1998,6,4,325.2,14.11,19.35,10.68,5.75,4.72,94.86,0.1
1998,6,5,338.5,17.03,25.34,11.07,5.87,3.51,94.81,0.0
1998,6,6,360.1,13.58,18.69,10.15,7.44,5.47,94.75,0.42
1998,6,7,340.0,12.5,15.64,9.69,7.4,6.41,94.77,0.38
1998,6,8,369.4,14.46,19.54,11.3,6.34,4.84,94.67,0.3
1998,6,9,351.4,15.59,22.79,11.08,5.61,3.55,94.71,0.01
1998,6,10,371.7,16.05,22.9,11.55,6.0,4.32,94.63,0.16
1998,6,11,376.9,14.87,18.35,12.04,5.65,4.64,94.59,0.71
1998,6,12,343.3,13.37,16.9,10.58,7.09,5.02,94.88,0.72
1998,6,13,332.3,16.46,24.85,10.39,5.61,4.32,95.24,0.08
1998,6,14,334.2,19.28,27.78,11.08,4.73,2.94,95.04,0.0
1998,6,15,372.4,19.3,27.21,12.94,5.41,3.34,94.69,0.02
1998,6,16,377.9,15.12,18.89,12.14,7.6,5.47,94.3,0.28
1998,6,17,363.9,18.42,27.69,10.62,3.52,2.21,94.66,0.0
1998,6,18,346.1,20.0,28.26,12.99,4.73,2.6,94.89,0.02
1998,6,19,349.4,17.71,23.97,12.43,5.57,3.66,94.85,0.0
1998,6,20,374.7,15.99,21.8,11.26,6.2,4.61,94.71,0.0
1998,6,21,337.2,17.37,24.46,10.99,5.98,4.2,94.8,0.0
1998,6,22,345.1,17.43,24.68,11.2,6.42,3.72,94.92,0.0
1998,6,23,369.6,16.43,23.66,9.8,6.18,4.34,94.71,0.0
1998,6,24,361.3,16.69,23.41,11.35,5.94,4.31,94.63,0.0
1998,6,25,373.3,17.04,22.51,11.65,5.96,4.38,94.69,0.0
1998,6,26,378.6,18.84,25.91,13.44,5.28,3.95,94.69,0.0
1998,6,27,352.2,19.98,28.71,13.87,5.23,3.7,94.62,0.0
1998,6,28,357.4,20.99,29.12,13.64,5.8,3.79,94.65,0.0
1998,6,29,343.3,21.44,29.87,14.12,5.43,3.46,94.71,0.0
1998,6,30,351.9,19.57,26.27,13.25,5.94,3.85,94.69,0.0
1998,7,1,357.5,19.36,26.87,13.09,5.6,3.63,94.52,0.0
1998,7,2,391.3,17.41,23.73,12.01,5.6,3.72,94.44,0.02
1998,7,3,400.1,16.76,23.74,11.77,5.28,3.63,94.47,0.0
1998,7,4,384.2,18.0,27.04,9.79,4.84,2.77,94.54,0.0
1998,7,5,359.8,18.57,26.04,11.65,4.93,2.85,94.76,0.05
1998,7,6,376.3,22.98,31.4,14.12,5.05,2.63,94.96,0.01
1998,7,7,374.2,23.6,30.9,17.76,5.14,3.16,95.0,1.53
1998,7,8,369.0,23.24,30.5,17.76,5.48,3.6,94.84,0.14
1998,7,9,375.0,22.84,29.96,17.14,5.97,3.72,94.66,0.0
1998,7,10,366.1,23.23,31.24,16.87,5.45,3.59,94.72,0.01
1998,7,11,358.5,23.33,32.18,15.4,4.88,2.79,94.81,0.02
1998,7,12,398.2,23.45,33.28,14.76,4.61,2.19,94.8,0.0
1998,7,13,397.3,22.71,31.32,14.75,5.02,2.55,94.75,0.0
1998,7,14,383.6,23.16,31.61,15.19,4.98,2.8,94.7,0.0
1998,7,15,374.7,25.1,34.3,17.1,4.98,2.83,94.57,0.0
1998,7,16,376.8,28.4,38.1,19.45,4.07,2.39,94.54,0.0
1998,7,17,376.2,28.43,36.44,21.27,4.57,2.1,94.61,0.0
1998,7,18,376.7,26.26,34.44,20.53,4.89,2.68,94.57,0.18
1998,7,19,381.8,24.9,32.2,19.83,4.99,2.72,94.74,0.03
1998,7,20,376.1,22.85,29.6,18.36,3.62,2.02,94.88,2.17
1998,7,21,389.3,22.9,29.02,18.09,4.33,2.74,94.87,0.02
1998,7,22,393.1,22.01,28.05,17.9,4.91,3.41,94.82,0.09
1998,7,23,373.5,20.62,26.92,16.26,5.82,3.75,94.88,0.03
1998,7,24,366.3,20.97,28.45,15.38,5.15,3.5,94.97,0.02
1998,7,25,370.6,23.99,33.12,15.59,5.52,3.23,94.97,0.0
1998,7,26,375.1,27.65,36.93,18.87,5.4,2.98,94.88,0.0
1998,7,27,367.9,28.51,37.78,20.58,5.41,2.84,94.68,0.04
1998,7,28,367.4,27.69,35.98,20.13,5.17,2.32,94.63,0.0
1998,7,29,395.9,25.02,32.92,18.21,5.55,3.0,94.68,0.0
1998,7,30,393.9,21.87,29.18,15.76,5.92,3.83,94.72,0.0
1998,7,31,365.6,22.07,30.7,14.1,4.98,3.12,94.85,0.0
1998,8,1,362.6,24.56,34.4,14.95,4.51,2.39,94.97,0.0
1998,8,2,370.3,27.22,36.31,18.42,4.64,2.23,94.98,0.0
1998,8,3,378.1,29.76,39.46,20.12,4.85,2.86,94.71,0.0
1998,8,4,388.8,30.53,40.19,22.94,5.38,2.92,94.73,0.0
1998,8,5,395.8,27.79,37.31,20.49,5.24,3.14,94.88,0.0
1998,8,6,397.0,28.27,37.44,20.09,3.99,2.05,94.78,0.0
1998,8,7,393.1,26.68,35.3,19.62,5.56,2.7,94.63,0.0
1998,8,8,393.1,28.66,38.26,20.71,4.9,2.43,94.71,0.59
1998,8,9,409.6,26.02,29.37,23.7,6.56,3.46,94.95,4.15
1998,8,10,396.9,26.6,32.93,20.91,4.29,2.27,94.93,0.59
