-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1986 through 12/31/2005 
Location: Latitude  46.8897   Longitude -100.7033 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 571.53 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_LW_DWN,T2M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M,PS,PRECTOTCORR
1997,10,15,341.7,7.5,14.37,2.5,5.27,3.67,96.11,0.01
1997,10,16,315.9,10.07,18.44,2.88,10.81,7.1,95.63,0.07
1997,10,17,315.6,12.72,23.18,5.9,6.12,4.07,94.42,0.0
1997,10,18,324.6,9.55,15.91,3.98,9.87,6.36,94.57,0.0
1997,10,19,330.5,4.55,10.88,0.35,7.06,4.62,95.65,0.0
1997,10,20,326.4,1.52,6.57,-3.6,9.61,5.74,95.9,0.0
1997,10,21,324.1,-0.83,4.24,-5.68,4.7,2.47,95.89,0.03
1997,10,22,308.1,4.91,13.81,-2.54,6.48,3.88,94.55,0.43
1997,10,23,321.8,4.28,11.42,-1.26,8.92,5.3,94.08,0.62
1997,10,24,299.8,-4.19,-0.93,-7.42,9.06,6.84,95.51,0.34
1997,10,25,294.7,-4.61,-0.04,-7.45,3.59,2.23,96.08,0.03
1997,10,26,277.2,-2.52,3.4,-6.2,7.02,5.44,95.17,0.02
1997,10,27,295.8,2.3,8.55,-3.39,7.45,6.1,93.95,0.09
1997,10,28,291.6,2.15,8.98,-2.63,8.86,4.95,94.63,0.16
1997,10,29,298.2,4.01,11.62,-1.52,7.52,4.14,94.18,0.74
1997,10,30,298.7,7.9,14.98,3.9,10.29,5.75,93.46,0.65
1997,10,31,292.9,7.83,13.01,2.14,13.63,8.32,93.12,1.18
1997,11,1,282.1,3.72,7.85,0.02,12.61,9.52,94.13,0.09
1997,11,2,260.7,0.06,4.34,-4.12,14.88,12.59,94.9,0.02
1997,11,3,259.3,-2.9,1.84,-6.21,7.7,4.1,94.89,0.05
1997,11,4,279.9,-0.64,3.35,-3.79,6.14,3.53,94.78,0.45
1997,11,5,284.1,-1.92,3.17,-4.2,6.09,3.05,95.93,0.0
1997,11,6,233.6,0.9,8.23,-3.7,9.32,7.21,95.34,0.0
1997,11,7,235.6,2.43,11.24,-2.07,5.31,4.05,94.69,0.07
1997,11,8,282.3,-0.48,2.65,-4.21,8.0,5.94,95.48,0.4
1997,11,9,275.2,-2.89,0.4,-5.66,8.97,5.23,95.9,0.07
1997,11,10,263.7,-2.95,1.4,-5.48,4.96,3.57,95.41,0.31
1997,11,11,256.0,-6.35,-2.92,-8.95,5.28,3.27,95.31,0.11
1997,11,12,254.7,-4.88,0.46,-9.36,8.54,5.85,93.86,0.18
1997,11,13,264.4,-6.7,-4.9,-7.99,12.52,10.52,94.03,2.17
1997,11,14,268.8,-6.35,-2.38,-8.71,11.27,7.7,95.47,0.38
1997,11,15,267.4,-7.9,-2.32,-11.97,4.82,3.68,95.7,0.0
1997,11,16,242.4,-5.52,3.2,-11.42,5.45,4.28,95.04,0.0
1997,11,17,233.1,-5.01,0.83,-8.68,6.14,3.55,94.77,0.0
1997,11,18,243.7,-5.69,-1.29,-9.09,2.94,2.2,94.88,0.02
1997,11,19,229.7,-2.51,4.31,-5.98,3.75,2.8,94.47,0.08
1997,11,20,258.0,-3.77,0.82,-6.33,4.01,2.27,94.71,0.86
1997,11,21,263.6,-5.21,-3.02,-8.52,6.69,4.93,94.34,6.46
1997,11,22,242.1,-6.32,-2.5,-8.27,5.55,3.34,94.9,0.28
1997,11,23,228.3,-5.86,-0.72,-8.04,6.78,3.34,95.0,0.05
1997,11,24,245.6,-0.63,4.88,-6.36,7.86,6.3,94.39,0.01
1997,11,25,268.0,0.87,3.34,-2.14,7.49,5.79,94.32,0.03
1997,11,26,247.1,0.02,5.87,-4.2,6.86,5.57,94.28,0.01
1997,11,27,251.8,-0.59,4.1,-3.52,6.95,4.31,93.28,0.0
1997,11,28,258.1,0.29,6.4,-2.63,5.19,3.78,94.36,0.01
1997,11,29,241.6,0.19,5.17,-2.77,5.77,4.5,94.92,0.0
1997,11,30,246.4,-2.37,1.28,-5.11,5.78,4.3,94.93,0.0
1997,12,1,252.1,-3.1,0.94,-5.06,5.53,3.41,94.55,0.03
1997,12,2,222.3,-3.52,-0.7,-6.08,6.47,4.57,95.08,0.27
1997,12,3,230.7,-4.09,1.48,-7.31,8.96,4.74,94.54,0.57
1997,12,4,237.4,-8.86,-6.43,-12.02,8.74,7.09,95.32,0.08
1997,12,5,227.1,-8.81,-4.85,-11.12,6.25,4.68,95.6,0.03
1997,12,6,227.6,-9.14,-3.48,-12.3,4.6,2.41,95.21,0.05
1997,12,7,227.0,-6.24,-1.25,-9.24,7.72,5.6,94.4,0.14
1997,12,8,238.5,-4.27,0.14,-6.73,4.51,3.44,94.01,0.16
1997,12,9,247.7,-4.45,-0.72,-7.15,2.12,1.35,94.68,0.3
1997,12,10,229.0,-5.66,-1.3,-8.81,6.27,5.05,95.46,0.07
1997,12,11,229.1,-5.7,0.3,-10.45,6.56,5.36,95.86,0.0
1997,12,12,234.8,-1.95,3.68,-5.66,8.09,6.7,95.19,0.0
1997,12,13,228.5,-1.94,3.25,-5.5,6.05,5.15,95.08,0.0
1997,12,14,242.2,-0.09,6.09,-4.02,6.29,5.42,94.38,0.0
1997,12,15,266.4,1.12,4.67,-1.99,7.8,5.84,94.12,0.11
1997,12,16,255.0,0.26,6.0,-3.97,6.44,4.52,94.55,0.0
1997,12,17,268.5,2.33,6.67,-0.49,6.95,5.81,93.93,0.0
1997,12,18,270.1,-0.04,4.69,-2.95,5.77,4.77,94.49,0.0
1997,12,19,240.5,-4.79,-1.68,-8.42,7.38,5.14,95.67,0.01
1997,12,20,211.6,-5.64,0.5,-9.1,6.61,4.93,94.94,0.01
1997,12,21,236.8,-5.06,0.58,-7.22,6.15,4.27,94.13,0.03
1997,12,22,221.6,-5.06,0.06,-7.56,6.71,4.8,95.01,0.06
1997,12,23,218.3,-4.62,1.35,-8.64,6.95,5.57,94.32,0.0
1997,12,24,230.1,-3.71,2.23,-6.73,7.32,5.7,94.68,0.01
1997,12,25,220.1,-3.71,1.77,-7.65,9.6,6.67,94.63,0.11
1997,12,26,218.5,-3.7,-0.72,-5.98,8.01,5.2,94.89,0.05
1997,12,27,253.3,-0.24,3.69,-3.58,9.18,6.52,93.59,0.18
1997,12,28,241.6,-2.31,0.82,-4.89,9.95,7.34,94.27,0.09
1997,12,29,254.0,-1.74,0.51,-5.24,10.75,6.23,93.96,0.3
1997,12,30,248.9,-3.6,-0.3,-9.3,11.04,6.09,94.82,0.17
1997,12,31,251.9,-3.27,3.83,-10.27,9.91,6.3,94.34,0.06
1998,1,1,247.6,1.5,6.26,-0.98,7.58,5.34,93.51,0.01
1998,1,2,246.1,-6.72,0.11,-15.67,9.9,6.69,93.81,0.22
1998,1,3,224.4,-17.68,-16.04,-20.28,9.6,6.18,95.62,0.01
1998,1,4,228.9,-13.9,-8.66,-17.79,7.88,4.84,94.92,0.0
1998,1,5,233.5,-9.7,-4.49,-14.38,4.91,3.13,94.82,0.08
1998,1,6,225.4,-6.95,-0.95,-11.42,6.47,3.44,95.11,0.02
1998,1,7,218.1,-5.53,0.83,-8.61,5.09,3.8,94.76,0.01
1998,1,8,246.5,-9.26,-4.74,-15.83,9.77,6.41,94.28,0.22
1998,1,9,219.7,-20.2,-16.37,-22.04,11.3,10.41,94.79,0.05
1998,1,10,214.0,-21.8,-18.63,-24.81,10.37,7.66,95.23,0.08
1998,1,11,224.1,-20.58,-18.83,-21.82,6.61,4.44,95.13,1.24
1998,1,12,219.5,-22.45,-18.44,-25.66,8.38,5.84,95.23,0.0
1998,1,13,226.1,-18.96,-13.76,-25.27,7.53,4.77,95.18,0.14
1998,1,14,235.8,-13.52,-9.82,-15.69,7.15,4.23,94.8,0.12
1998,1,15,243.7,-8.62,-3.81,-13.52,7.73,5.73,93.72,0.22
1998,1,16,232.6,-11.68,-6.2,-15.88,9.41,6.64,94.27,0.04
1998,1,17,219.5,-13.62,-7.41,-17.67,3.67,2.34,94.7,0.0
1998,1,18,210.8,-10.13,-4.99,-14.02,4.21,3.05,95.23,0.3
1998,1,19,228.6,-9.55,-5.22,-11.52,7.83,6.6,94.84,0.11
1998,1,20,240.3,-10.22,-7.42,-12.14,7.63,6.02,94.95,0.36
1998,1,21,228.3,-10.15,-6.77,-13.05,4.52,3.62,95.38,0.4
1998,1,22,222.9,-7.29,-3.01,-10.52,6.28,4.29,94.69,0.72
1998,1,23,236.8,-9.18,-5.34,-11.57,7.3,4.73,95.04,0.08
1998,1,24,257.1,-6.99,-4.12,-10.19,9.14,6.34,94.11,0.61
1998,1,25,248.4,-5.11,-1.74,-9.17,4.95,3.98,94.36,0.25
1998,1,26,221.9,-6.38,-1.69,-10.72,4.26,2.87,94.82,0.04
1998,1,27,250.5,-0.86,3.51,-4.69,6.26,4.05,94.28,0.14
1998,1,28,246.3,-1.12,4.12,-5.53,5.74,3.61,94.52,0.12
1998,1,29,227.6,-1.99,4.93,-6.17,6.53,4.3,94.54,0.07
1998,1,30,262.9,-0.5,7.11,-4.71,5.79,4.32,93.99,0.1
1998,1,31,249.2,-1.71,2.03,-5.28,6.93,5.06,94.24,0.15
1998,2,1,238.6,-4.35,0.78,-9.96,6.03,3.82,94.47,0.07
1998,2,2,217.7,-10.39,-5.22,-13.38,4.7,3.43,95.42,0.01
1998,2,3,223.5,-7.56,0.2,-12.92,8.53,6.27,95.31,0.01
1998,2,4,283.8,-4.26,2.76,-8.23,9.48,6.98,94.7,0.05
1998,2,5,259.4,-3.45,3.89,-7.85,6.6,5.16,94.97,0.03
1998,2,6,254.3,-0.99,6.73,-5.46,7.64,5.45,94.89,0.11
1998,2,7,270.0,-0.24,7.44,-5.64,6.65,5.11,94.26,0.0
1998,2,8,243.6,-0.18,6.18,-4.04,5.58,3.6,93.95,0.0
1998,2,9,243.6,-2.5,1.58,-4.6,5.09,3.76,94.48,0.04
1998,2,10,241.0,-2.3,3.43,-5.14,5.88,2.99,94.91,0.02
1998,2,11,259.0,-1.2,6.94,-6.17,5.21,3.52,94.7,0.03
1998,2,12,252.7,-2.31,2.05,-6.59,5.6,4.41,94.66,0.03
1998,2,13,248.1,-3.68,1.77,-7.65,7.25,5.24,94.92,0.09
1998,2,14,272.0,-1.56,4.65,-4.25,7.58,5.88,93.96,2.62
1998,2,15,256.9,1.19,9.67,-3.9,7.35,4.45,93.94,0.68
1998,2,16,278.4,2.37,6.33,0.98,8.07,5.95,94.48,1.13
1998,2,17,272.5,0.73,4.8,-1.43,4.93,3.98,94.42,3.69
1998,2,18,267.2,-0.49,2.26,-2.07,4.04,2.9,94.42,4.41
1998,2,19,259.9,-0.45,3.01,-2.17,3.59,2.67,94.86,0.84
1998,2,20,259.4,-0.71,5.08,-3.93,4.52,2.11,94.78,0.07
1998,2,21,249.5,0.31,7.51,-3.42,8.34,6.67,94.06,0.09
1998,2,22,284.4,2.03,10.48,-2.51,6.91,5.03,93.57,0.02
1998,2,23,236.7,1.9,11.37,-3.46,7.41,5.28,94.18,0.26
1998,2,24,237.1,1.33,8.8,-3.88,9.36,4.69,94.24,9.78
1998,2,25,274.1,1.15,2.27,-0.06,11.66,9.25,92.68,17.5
1998,2,26,259.8,-0.69,2.33,-7.02,9.91,6.8,92.52,6.06
1998,2,27,247.2,-8.39,-6.5,-10.49,12.65,11.08,93.65,2.73
1998,2,28,248.2,-8.94,-7.17,-10.69,12.63,10.67,94.32,3.96
1998,3,1,228.3,-8.56,-4.6,-11.88,7.29,6.16,95.03,0.33
1998,3,2,237.5,-9.06,-4.12,-12.74,4.45,3.74,95.35,0.13
1998,3,3,194.9,-11.01,-6.49,-14.06,5.59,4.44,94.92,0.11
1998,3,4,174.8,-9.82,-4.56,-14.24,3.81,3.22,95.07,0.72
1998,3,5,205.0,-9.1,-5.46,-11.95,3.92,2.41,95.02,0.93
1998,3,6,208.5,-11.0,-6.02,-17.73,3.88,2.12,95.03,0.12
1998,3,7,212.6,-9.34,-5.74,-12.76,4.48,2.16,95.37,0.25
1998,3,8,203.7,-13.06,-9.03,-16.95,5.63,3.77,95.93,0.1
1998,3,9,194.5,-16.88,-13.11,-22.78,4.97,3.54,96.59,0.05
1998,3,10,218.0,-18.35,-15.29,-22.57,6.36,4.2,96.95,0.17
1998,3,11,211.6,-17.7,-10.49,-24.77,8.45,5.3,96.84,0.0
1998,3,12,224.0,-6.95,0.67,-16.43,7.41,4.84,94.97,0.08
1998,3,13,229.4,-8.77,-3.86,-15.21,12.7,7.31,95.26,0.1
1998,3,14,225.6,-12.05,-8.94,-16.45,5.41,3.68,96.02,1.2
1998,3,15,237.2,-7.38,-1.82,-12.0,4.84,4.19,95.72,0.33
1998,3,16,251.6,-3.71,3.43,-9.76,7.98,5.79,95.09,0.03
1998,3,17,286.9,-0.69,4.98,-4.99,7.98,6.3,94.88,0.03
1998,3,18,270.8,-1.56,3.99,-5.46,5.88,4.34,95.49,0.01
1998,3,19,241.1,-1.89,2.93,-5.59,3.86,2.76,95.6,0.04
1998,3,20,239.9,1.38,8.43,-3.74,3.41,2.15,95.11,0.02
1998,3,21,251.1,0.44,6.76,-3.13,4.97,3.58,95.05,0.01
1998,3,22,255.7,-1.0,4.83,-5.13,4.7,3.22,95.2,0.05
1998,3,23,261.6,-1.85,3.13,-5.28,6.13,2.86,95.23,0.01
1998,3,24,285.4,2.41,9.58,-2.43,8.79,6.47,94.16,2.71
1998,3,25,273.0,7.4,17.26,0.85,4.31,3.18,93.68,0.24
1998,3,26,265.8,8.71,18.22,2.26,4.88,3.27,93.38,1.22
1998,3,27,293.6,5.74,11.4,1.15,6.63,3.59,93.54,1.07
1998,3,28,257.8,4.62,12.55,-1.68,4.08,3.34,94.07,0.06
1998,3,29,272.4,0.54,4.08,-3.35,9.88,7.23,94.27,0.01
1998,3,30,233.5,2.1,9.96,-5.13,4.57,3.23,94.33,0.0
1998,3,31,240.7,3.34,11.19,-3.38,7.63,4.16,94.2,0.0
1998,4,1,262.8,5.09,14.11,-1.49,8.72,5.57,94.25,0.0
1998,4,2,255.5,6.21,14.36,-0.56,3.73,2.78,95.01,0.0
1998,4,3,260.6,7.35,15.27,1.15,5.12,3.25,95.35,0.0
1998,4,4,253.7,5.76,13.15,-2.04,10.27,6.66,94.81,0.03
1998,4,5,292.3,6.14,12.41,1.65,8.23,6.53,93.84,0.3
1998,4,6,316.1,5.87,10.93,3.17,6.25,4.62,94.01,0.63
1998,4,7,300.5,4.58,9.58,0.6,9.55,7.19,94.46,0.47
1998,4,8,312.5,4.72,12.55,-1.24,7.55,5.12,94.89,0.08
1998,4,9,268.7,6.61,14.12,-1.03,3.9,2.55,95.01,0.05
1998,4,10,279.0,8.78,16.7,0.86,7.45,4.84,94.88,0.03
1998,4,11,283.9,12.82,22.96,1.98,10.91,7.38,93.73,0.19
1998,4,12,325.6,11.39,14.68,7.98,13.08,7.33,92.18,9.18
1998,4,13,289.9,10.05,16.84,3.14,10.68,7.54,93.76,0.05
1998,4,14,290.0,6.49,13.92,-0.67,6.06,4.19,94.66,0.0
1998,4,15,266.4,2.64,10.19,-3.88,7.06,5.11,95.08,0.0
1998,4,16,262.4,4.09,10.48,-4.18,3.87,2.34,95.1,0.0
1998,4,17,305.5,6.1,12.54,1.19,4.38,2.67,94.78,0.23
1998,4,18,287.1,4.94,11.05,-0.87,7.3,4.31,94.74,4.26
1998,4,19,307.7,5.94,12.72,0.76,5.79,3.88,95.01,0.65
1998,4,20,307.0,7.51,13.41,-0.52,4.1,2.52,95.65,0.05
1998,4,21,294.7,11.7,18.93,2.23,3.84,2.56,95.69,0.0
1998,4,22,296.2,13.08,22.26,3.47,4.12,3.34,95.3,0.0
1998,4,23,295.1,15.08,25.73,3.43,4.6,3.33,94.58,0.0
1998,4,24,335.0,15.99,24.42,6.76,13.35,9.79,93.62,0.3
1998,4,25,311.9,13.3,18.76,9.62,8.01,3.2,93.65,8.32
1998,4,26,315.1,10.13,14.7,7.23,4.88,3.02,95.01,4.29
1998,4,27,330.3,11.65,19.18,3.34,6.74,5.23,95.89,0.07
1998,4,28,303.0,12.37,21.63,2.39,6.23,4.24,95.63,0.0
1998,4,29,274.4,14.57,24.12,3.76,6.35,4.12,94.92,0.0
1998,4,30,300.2,15.68,26.48,5.72,9.19,5.05,94.39,0.61
1998,5,1,333.8,5.4,8.81,2.4,8.98,7.06,94.6,2.93
1998,5,2,310.6,9.78,18.05,0.98,5.5,3.84,94.89,0.0
1998,5,3,309.3,14.52,23.95,3.37,7.46,4.96,94.29,0.06
1998,5,4,311.6,13.73,19.44,6.59,12.17,7.85,93.99,0.05
1998,5,5,312.0,14.92,23.62,4.98,4.04,2.95,94.05,0.0
1998,5,6,306.8,10.08,16.29,1.86,10.84,7.45,94.15,0.36
1998,5,7,340.7,5.83,11.49,0.3,5.55,3.48,94.74,1.07
1998,5,8,341.2,7.32,11.37,2.67,5.86,4.01,94.84,6.75
1998,5,9,334.0,8.96,12.32,5.86,3.85,2.67,95.01,5.53
1998,5,10,343.4,11.84,17.8,5.96,5.69,3.75,94.59,2.79
1998,5,11,332.0,13.3,20.4,4.63,4.68,3.65,93.94,0.01
1998,5,12,310.0,14.38,21.35,7.01,5.25,3.77,93.77,0.82
1998,5,13,354.6,16.99,23.94,6.8,9.59,5.11,93.77,2.59
1998,5,14,353.1,20.56,27.95,13.61,4.91,3.18,93.46,0.73
1998,5,15,352.4,17.55,23.63,11.99,8.97,6.04,93.8,0.4
1998,5,16,322.1,17.5,23.89,10.05,9.25,6.24,94.57,0.0
1998,5,17,347.7,21.16,31.26,10.26,7.55,4.58,94.01,0.15
1998,5,18,330.3,18.33,24.2,12.08,8.78,6.6,94.57,0.0
1998,5,19,330.0,16.4,23.39,9.62,7.66,4.93,95.25,0.0
1998,5,20,360.3,16.42,22.6,9.44,5.86,4.5,95.17,0.71
1998,5,21,332.1,17.46,22.48,13.13,9.36,7.26,94.9,0.59
1998,5,22,359.9,16.91,22.67,11.83,5.98,5.05,94.66,0.31
1998,5,23,345.7,12.83,18.16,9.38,6.84,4.85,94.76,4.2
1998,5,24,361.4,14.9,19.43,9.72,6.55,3.63,94.98,1.09
1998,5,25,329.7,17.69,25.16,10.01,3.95,2.55,95.0,0.0
1998,5,26,308.3,19.29,27.54,9.3,7.06,5.46,94.44,0.39
1998,5,27,348.7,21.19,30.83,13.26,8.61,6.66,93.96,1.96
1998,5,28,319.8,18.7,25.13,10.9,10.77,6.88,94.65,0.0
1998,5,29,339.7,13.4,20.05,6.24,6.16,3.55,95.01,1.36
1998,5,30,342.4,16.23,23.18,8.88,8.45,6.23,94.08,2.67
1998,5,31,309.6,14.15,22.81,5.19,7.46,5.14,94.66,0.01
1998,6,1,331.1,17.87,27.23,6.93,10.71,8.48,93.53,1.5
1998,6,2,337.1,7.91,12.98,3.05,7.94,4.91,94.82,0.33
1998,6,3,341.9,9.97,17.06,1.61,6.56,4.4,94.92,0.02
1998,6,4,341.6,11.33,16.23,5.64,4.05,2.95,94.99,0.38
1998,6,5,341.4,10.62,14.77,5.74,3.01,2.36,95.39,0.8
1998,6,6,337.9,11.53,17.23,6.12,3.2,2.41,95.51,0.09
1998,6,7,337.7,13.63,20.8,4.88,5.73,3.95,95.33,0.94
1998,6,8,337.1,11.7,15.07,8.05,9.9,5.84,95.05,4.73
1998,6,9,350.8,13.27,19.05,8.63,4.79,3.68,94.86,3.83
1998,6,10,359.6,16.48,22.81,9.58,5.4,3.68,93.9,5.53
1998,6,11,361.7,15.53,19.8,11.37,6.23,4.23,93.76,3.45
1998,6,12,342.5,18.07,24.19,10.52,6.77,4.21,94.21,0.7
1998,6,13,349.3,21.12,30.53,12.19,5.12,3.55,94.02,2.91
1998,6,14,377.8,17.07,20.54,12.57,9.16,5.98,94.04,2.08
1998,6,15,342.8,18.16,24.65,11.74,6.02,4.05,94.19,0.14
1998,6,16,364.6,18.09,24.32,10.3,6.75,5.19,94.07,0.52
1998,6,17,366.1,17.46,21.55,14.55,8.48,5.98,94.12,21.31
1998,6,18,374.3,19.51,24.6,14.26,8.25,5.55,93.28,16.72
1998,6,19,370.9,17.33,22.78,12.75,12.33,8.41,93.56,0.31
1998,6,20,360.7,16.19,19.51,11.85,12.31,9.18,93.76,0.17
1998,6,21,368.2,16.6,21.9,11.83,8.05,6.33,94.54,0.14
1998,6,22,342.6,18.67,25.21,10.29,4.48,2.52,95.01,1.97
1998,6,23,385.4,17.85,21.29,14.44,7.9,4.64,94.38,15.86
1998,6,24,363.5,22.76,28.74,17.2,4.39,3.09,93.84,0.82
1998,6,25,373.4,24.15,30.88,15.93,5.3,3.05,93.97,2.86
1998,6,26,385.1,21.18,26.02,14.61,7.35,4.87,93.8,6.93
1998,6,27,363.1,18.67,25.81,11.92,11.73,8.3,94.0,0.14
1998,6,28,356.7,18.9,24.9,13.82,11.51,8.87,94.24,0.22
1998,6,29,348.8,19.14,24.52,12.62,9.52,6.95,94.52,0.26
1998,6,30,357.1,21.19,26.57,15.49,5.49,3.77,95.11,1.49
1998,7,1,353.2,23.08,29.12,15.33,4.52,2.55,95.08,0.87
1998,7,2,376.6,23.62,29.76,18.45,4.82,3.17,94.75,0.86
1998,7,3,382.5,20.97,26.91,16.07,5.53,4.91,95.24,0.08
1998,7,4,378.3,21.3,28.44,13.69,6.41,5.37,95.13,16.57
1998,7,5,380.7,22.67,28.42,18.06,6.45,4.45,94.58,11.84
1998,7,6,388.3,21.02,26.31,17.43,4.25,2.17,94.78,20.39
1998,7,7,352.4,21.66,27.37,16.32,6.21,4.39,94.91,0.93
1998,7,8,361.2,22.73,28.12,16.61,3.73,2.26,95.15,1.5
1998,7,9,366.7,24.78,31.12,17.36,4.64,2.87,95.08,0.38
1998,7,10,387.9,25.95,31.76,19.44,5.3,4.56,94.99,2.65
1998,7,11,395.3,25.22,30.1,21.18,8.78,6.29,94.57,8.64
1998,7,12,374.1,24.17,30.17,19.27,7.98,5.13,94.29,3.43
1998,7,13,360.1,25.26,31.99,17.41,5.95,3.68,94.39,0.34
1998,7,14,379.4,25.62,32.83,19.73,5.7,4.08,94.31,0.48
1998,7,15,366.8,22.03,28.17,16.0,8.45,4.68,95.33,0.0
1998,7,16,384.1,22.0,29.87,13.49,5.84,3.67,95.42,1.03
1998,7,17,373.8,23.79,32.09,14.93,5.63,3.31,94.94,0.09
1998,7,18,384.8,26.38,35.01,18.91,6.44,4.64,94.32,0.06
1998,7,19,393.0,26.64,35.25,18.8,5.86,3.91,94.52,0.64
1998,7,20,375.5,25.49,32.44,17.15,9.96,6.41,94.27,0.2
1998,7,21,368.1,21.13,28.4,14.62,8.43,5.15,94.93,0.0
1998,7,22,358.4,19.65,26.15,12.83,7.62,4.77,95.25,0.0
1998,7,23,358.4,18.58,25.18,11.53,4.26,3.11,95.34,0.0
1998,7,24,382.3,21.64,29.7,11.87,4.54,2.94,95.29,0.02
1998,7,25,390.5,24.34,30.9,17.28,5.68,4.78,95.24,0.09
1998,7,26,356.3,24.84,33.05,17.05,8.77,5.72,94.99,0.0
1998,7,27,353.7,25.58,34.48,15.58,5.21,3.37,94.86,0.0
1998,7,28,370.0,23.94,30.19,17.05,5.35,4.05,94.95,0.03
1998,7,29,395.6,22.41,29.16,15.26,6.89,3.63,95.06,0.36
1998,7,30,369.7,19.81,26.87,11.99,4.95,3.14,95.63,0.0
1998,7,31,388.8,21.3,28.67,13.8,8.15,6.36,95.5,0.31
1998,8,1,377.1,23.51,30.33,17.66,8.95,6.82,95.02,8.9
1998,8,2,387.5,20.73,23.47,18.44,5.62,3.16,94.88,19.98
1998,8,3,397.9,21.33,25.9,17.3,8.02,5.12,95.27,1.83
1998,8,4,389.0,20.76,25.0,16.39,4.62,3.24,95.87,1.96
1998,8,5,357.6,22.98,29.05,17.06,2.92,2.22,95.73,0.1
1998,8,6,350.8,23.39,29.92,16.19,5.03,3.83,95.27,0.0
1998,8,7,344.1,22.84,30.13,15.47,4.73,3.62,94.89,0.0
1998,8,8,367.0,23.91,32.22,14.79,5.77,3.6,94.74,0.03
1998,8,9,364.0,23.83,31.79,15.66,5.88,3.73,95.31,0.0
1998,8,10,382.6,25.94,34.68,17.15,6.15,4.62,95.22,0.04
1998,8,11,408.4,25.36,33.71,19.85,5.66,4.16,95.1,0.36
1998,8,12,378.1,25.62,33.08,18.4,5.62,4.38,95.25,0.82
1998,8,13,381.4,26.26,34.76,19.54,6.78,3.77,95.09,1.8
1998,8,14,367.1,20.61,26.33,16.12,5.18,3.54,95.13,3.9
1998,8,15,381.2,20.74,26.4,15.0,7.75,5.83,94.63,3.07
1998,8,16,368.5,23.3,31.98,16.88,7.01,4.59,94.24,2.56
1998,8,17,364.3,20.35,27.33,13.73,6.41,5.45,95.0,0.14
1998,8,18,416.5,21.98,27.14,16.99,7.45,4.54,94.63,21.51
1998,8,19,383.2,23.05,30.57,16.51,5.27,3.47,94.89,2.1
1998,8,20,361.1,21.15,29.35,13.17,4.12,2.96,95.72,4.09
1998,8,21,381.6,22.22,29.34,14.36,8.23,6.52,95.37,12.75
1998,8,22,371.3,23.97,29.82,19.01,6.52,4.05,94.36,13.59
1998,8,23,340.3,20.69,26.91,15.4,8.16,5.2,94.27,0.22
1998,8,24,372.1,19.02,23.76,14.4,5.7,3.12,94.53,0.99
1998,8,25,342.5,21.6,29.33,13.68,4.97,3.03,94.7,0.2
1998,8,26,390.0,23.12,32.12,16.37,6.52,5.37,94.43,1.5
1998,8,27,374.6,23.1,28.83,18.4,6.1,3.39,94.61,1.49
1998,8,28,346.3,22.57,31.84,14.52,5.53,3.8,95.04,0.0
1998,8,29,346.4,20.54,27.89,13.17,3.4,2.88,95.28,0.01
1998,8,30,371.7,22.1,30.17,13.87,4.77,3.53,95.05,0.13
1998,8,31,370.4,23.44,32.22,15.58,7.01,4.72,95.11,0.3
1998,9,1,372.5,18.35,25.83,11.48,5.09,3.55,95.01,0.0
1998,9,2,378.1,20.15,31.04,12.23,7.39,4.27,93.96,0.0
1998,9,3,361.0,23.38,34.47,12.48,3.16,2.13,94.05,0.0
1998,9,4,357.3,25.92,35.41,16.52,6.99,4.41,94.4,0.0
1998,9,5,369.7,22.63,31.4,15.88,6.99,5.48,94.74,0.0
1998,9,6,363.0,19.06,27.12,13.15,6.32,4.62,95.3,0.0
1998,9,7,359.2,18.2,26.16,10.91,6.38,3.77,95.35,0.0
1998,9,8,367.4,18.77,26.32,11.3,11.02,8.57,94.8,0.0
1998,9,9,370.7,21.89,31.01,14.22,8.68,5.94,94.02,0.0
1998,9,10,382.0,26.13,36.5,17.21,5.8,4.15,94.02,0.37
1998,9,11,384.4,21.69,27.09,17.98,3.55,3.12,94.88,7.18
1998,9,12,368.1,16.83,17.88,15.66,4.2,3.16,94.78,17.87
1998,9,13,375.6,18.57,23.63,14.85,3.4,2.1,94.45,0.41
1998,9,14,345.6,18.11,25.59,11.1,7.14,4.48,94.83,0.04
1998,9,15,334.6,18.29,27.5,8.8,9.65,6.6,95.18,0.0
